Station Name,ZIP,Latitude,Longitude
Walmart 277 Moore,73160,35.321691,-97.493794
Walmart 324 Bristow,74010,35.843234,-96.395803
Walmart 1697 Elk Grove,95758,38.411175,-121.390948
"Walmart 4393 - North Highland, CA",95660,38.649671,-121.384879
Grand Island Quality Inn,68803,40.816419,-98.379558
"Walmart 5669 - West Milwaukee, WI",53215,43.017416,-87.965306
"Walmart 2735 - Sacramento, CA",95823,38.498212,-121.434197
"Walmart 392 - Weatherford, OK",73096,35.523343,-98.68943
"Casey's Blackwell (Blackwell, OK)",74631,36.811051,-97.336458
Waukee Kum & Go 540,50263,41.573999,-93.852648
"Walmart 7129 - Ogallala, NE",69153,41.112934,-101.718715
"Walmart 1492 - Aurora, CO",80012,39.703182,-104.825677
"Target T2051 - Huntington Beach, CA",92646,33.6704,-117.955783
"Casey's Salina (Salina, KS)",67401,38.849357,-97.593746
"Walmart 3533 - Denver, CO",80207,39.770677,-104.898558
BOA CA3-116 Los Gatos,95030,37.227931,-121.981867
"Walmart 3461 (Peachtree, GA)",30269,33.400419,-84.598448
"Folsom Premium Outlets (Folsom, CA)",95630,38.642977,-121.18864
"Walmart 1689 (Aurora, CO)",80015,39.613595,-104.81337
"Walmart 5137 (Aurora, CO)",80016,39.605839,-104.706392
"BOA CA3-147 (Davis, CA)",95616,38.54566,-121.742018
"Westfield Century City (Los Angeles, CA)",90067,34.057942,-118.419926
Walmart 1965 Council Bluffs,51501,41.227466,-95.846543
Walmart 1802 Topeka,66604,39.038719,-95.763035
Lincoln MOB,95648,38.855265,-121.296038
Folsom MOB 1,95630,38.644107,-121.135042
Folsom MOB 2,95630,38.647516,-121.121722
Roseville MOB,95661,38.746619,-121.250764
Sacramento MOB,95864,38.59482,-121.388068
Roseville Riverside Cirby Medical Offices,95678,38.727875,-121.289075
Vacaville MOB,95688,38.388736,-121.938005
Walmart 1585 North Platte,69143,41.120428,-100.759559
Walmart 637 Lexington,68850,40.745952,-99.741556
Walmart 5033  Fort Morgan,80701,40.261444,-103.771111
Caseys Lincoln #30,68528,40.814489,-96.749099
16th & L Street Parking Lot,95814,38.576144,-121.485732
Market West,95834,38.641633,-121.532587
The Cannery,95816,38.564621,-121.468482
I-70 Diner,80815,39.287311,-103.061362
KEELER STATION 04,12110,42.766866,-73.812303
KEELER STATION 03,12110,42.767352,-73.812499
KEELER STATION 02,12110,42.766329,-73.813315
Pickwick Landing State Park Inn,38326,35.0555,-88.2384
Holiday Inn Express & Suites Tower Center,8816,40.478991,-74.406911
HOME2 WILLISTON MARKET 2,5495,44.450596,-73.10789
HOME2 WILLISTON MARKET 1,5495,44.450615,-73.10791
BETHLEHEM EV ADAMS 2,12054,42.623535,-73.835683
BETHLEHEM EV ADAMS 1,12054,42.623551,-73.835755
"California, MD - Tesla Supercharger",20616,38.30253,-76.52266
Wawa - Tesla Supercharger,22901,38.1321,-78.43472
Casey's General Store - Tesla Supercharger,63401,39.7182022,-91.39240262
San Fernando Public Parking Lot 8 - Tesla Supercharger,91340,34.281476,-118.441671
Prospectors Plaza - Tesla Supercharger,95667,38.709843,-120.842261
Prefumo Creek Commons - Tesla Supercharger,93405,35.253723,-120.684236
Target - Tesla Supercharger,30135,33.726886,-84.73577
Walt Whitman Travel Plaza - Tesla Supercharger,8034,39.885189,-75.00344
Hy-Vee Waterloo - Tesla Supercharger,50702,42.45936482,-92.328785
Casey's General Store - Tesla Supercharger,51106,42.44110061,-96.345953
"Cherry Hill, NJ - Haddonfield Road - Tesla Supercharger",8002,39.92584959,-75.03243593
City Center - Tesla Supercharger,94118,37.782076,-122.447026
King of Prussia - Tesla Supercharger,19406,40.09241217,-75.35907769
Wawa - Tesla Supercharger,23452,36.84068,-76.05528
The Boatyard Shopping Center - Tesla Supercharger,95437,39.421141,-123.807353
Holiday Market - Tesla Supercharger,96101,41.495392,-120.559776
"Stafford, VA - Tesla Supercharger",22554,38.46749,-77.41211
North Somerset Travel Plaza - Tesla Supercharger,15501,39.9996061,-79.04355685
"Sterling, VA - Tesla Supercharger",20166,38.97786,-77.41192
"Yreka, CA - Tesla Supercharger",96097,41.701531,-122.645088
Wawa - Tesla Supercharger,33896,28.258638,-81.59004
Knute Rockne Travel Plaza - Tesla Supercharger,46371,41.70511571,-86.62151527
Wilbur Shaw Travel Plaza - Tesla Supercharger,46371,41.70766417,-86.6231211
Hickory Run Service Plaza - Tesla Supercharger,18229,40.97155678,-75.63079065
Gene Stratton Plaza Eastbound - Tesla Supercharger,46746,41.744976,-85.33012595
Ernie Pyle Travel Plaza - Tesla Supercharger,46746,41.74707837,-85.32780009
Sheetz - Tesla Supercharger,22801,38.42964,-78.85657
Center Point Place,18974,40.206041,-75.101863
Giant Food - Plank,22407,38.293015,-77.566993
"Kohl’s - Lawrenceville, GA",30046,33.972218,-83.99494
"Kohl’s - Acworth, GA",30101,34.036888,-84.68186
Woodway Collection,77057,29.752873,-95.500118
"Kohl's - Riverside, CA",92508,33.889096,-117.326553
"Kohl's - Glendora, CA",91740,34.117248,-117.832891
"Vons - Inglewood, CA",90301,33.960981,-118.349052
"Kohl's - Palmdale, CA",93551,34.606844,-118.145009
Children’s Health StarCenter Pano,75093,33.010521,-96.771651
Century at Pacific Commons,94538,37.500037,-121.970569
Hampton Inn Queen Creek,85142,33.254471,-111.635664
Little Rock Tech Park,72201,34.744572,-92.271612
Lewis and Clark Interpretive Center,58577,47.301677,-101.041823
White’s Travel Center - Petro Raphine,24472,37.927398,-79.228109
Trail’s Travel Center,56007,43.657937,-93.318388
Grand Canyon Auto Services,86023,36.056124,-112.134479
Discover 97 Parking LLC,10025,40.793416,-73.967719
iPark - 67th Street,10065,40.769134,-73.968707
Ridgewood Corporate Square Building G,98005,47.611519,-122.182197
Ridgewood Corporate Square Building D,98005,47.611815,-122.178134
Coldwater Creek Apartments,31088,32.586925,-83.65579
Halsey City Hall,97348,44.3895289,-123.1102478
UM PTS SARATOGA #2,21201,39.292149,-76.625488
UM PTS SARATOGA,21201,39.292491,-76.625657
BWP EV CHARGE LAKE ST LOT 2,91502,34.1772,-118.316914
NV ENERGY NV ENERGY 06,89146,36.14508,-115.226961
THE LUCKY THE LUCKY RET.,90066,33.996166,-118.436966
6200 VARIEL SPACE 213,91367,34.183677,-118.592122
6200 VARIEL SPACE 215,91367,34.183689,-118.592012
6200 VARIEL SPACE 214,91367,34.183729,-118.592067
6200 VARIEL SPACE 279,91367,34.183588,-118.592158
6200 VARIEL SPACE 278,91367,34.183409,-118.592152
6200 VARIEL SPACE 221,91367,34.183387,-118.59205
6200 VARIEL SPACE 219,91367,34.183292,-118.592053
6200 VARIEL SPACE 216,91367,34.18344,-118.592646
6200 VARIEL SPACE 220,91367,34.183292,-118.592038
6200 VARIEL SPACE 218,91367,34.18337,-118.592079
JUNCTION SM STATION 1,90404,34.016229,-118.486987
LOCK-HAVEN STATION 7,17745,41.136776,-77.45496
LOCK-HAVEN STATION 6,17745,41.137203,-77.455613
WEX850 STATION #2,85004,33.457288,-112.067766
CDPS MEDALLION GARAG,18503,41.40671,-75.662483
CDPS CASEY GARAGE,18503,41.406366,-75.663811
CDPS CONNELL GARAGE,18503,41.407591,-75.664758
CDPS LINDEN GARAGE,18503,41.409652,-75.662464
CCC STATION 7,95833,38.621683,-121.518379
BWP EV CHARGE LAKE ST LOT 1,91502,34.177246,-118.316864
SOUTH FORK STATION 1,81154,37.669381,-106.642404
HUTCHENSCOMMONS HUTCHENSCOMMONS,46933,40.488278,-85.613129
UNION STATION TSG 4TH FL 1,6510,41.303488,-72.929209
CCC STATION 6,95833,38.621296,-121.521253
UNION STATION TSG 4TH FL 2,6510,41.303706,-72.929072
FACILITIES MGMT 1000 SUNSET 1,95765,38.815895,-121.28808
FACILITIES MGMT 1000 SUNSET 2,95765,38.815937,-121.288124
LOAVES &AMP; FI STATION 1,95112,37.371009,-121.897254
GALAXY TOWERS GALAXYSTATION1,7093,40.790531,-74.000909
GALAXY TOWERS GALAXYSTATION2,7093,40.790543,-74.000922
GALAXY TOWERS GALAXYSTATION3,7093,40.790502,-74.00078
GRUBBS VOLVO CPF50 01,76051,32.92131,-97.062974
TOWNOFSPARTA SPARTA LEVEL 2,28675,36.506226,-81.12144
BLUERIDGEENERGY WEST JEFFERSON2,28694,36.402863,-81.490585
BLUERIDGEENERGY BOONE DC FAST,28607,36.223583,-81.63569
ATLANTIS RESORT ATLANTIS STAT 4,89502,39.489654,-119.794335
DPL - Somerset County Technical High,21871,38.09988,-75.72592
Malibu Village,90265,34.036062,-118.683931
Pine Bluff Arts & Science Center,71601,34.22239,-92.002718
Little Rock Technology Park,72201,34.7444,-92.270671
City of Lonoke,72086,34.784537,-91.900083
City of Eureka Springs,72632,36.400709,-93.738829
Mississippi County Electric Co-op,72315,35.867286,-90.018919
City of Hot Springs,71901,34.510599,-93.05371
Promenade Hospitality,72223,34.762639,-92.462129
Burgandy Hotel,72211,34.767097,-92.399062
New St. Garage,18015,40.611287,-75.37857
Broad St. Lot,18018,40.622617,-75.377391
Old York Road Lot,18018,40.625019,-75.38379
"El Paso Automated & Industrial Systems, Inc.",79925,31.797997,-106.345506
UC IRVINE SSPS G FLR 02,92617,33.647566,-117.83676
SIMON STANFORD CTR1,94304,37.442525,-122.170283
WASH PLACE TRIO GARAGE,2460,42.351988,-71.208185
WASH PLACE TRIO OUTDOOR,2460,42.351927,-71.208408
RSC SOUTH PARKG NVSC ST2,89002,35.981758,-114.936453
RSC SOUTH PARKG NVSC ST5,89002,35.982044,-114.936468
RSC SOUTH PARKG NVSC ST4,89002,35.981747,-114.935964
RSC SOUTH PARKG NVSC ST3,89002,35.981753,-114.936157
RSC SOUTH PARKG NVSC ST1,89002,35.981754,-114.936631
CITY OF MIAMI CITY HALL 2,33133,25.727437,-80.234192
US BANCORP 4TH AVE GARAGE2,97204,45.522166,-122.674758
North St. Garage,18018,40.6234,-75.38117
The Ridge at Hamilton Crossing Apartments,37801,35.7691,-83.9945
EAST GARAGE ATHENA1,2472,42.361619,-71.164788
EAST GARAGE ATHENA2,2472,42.362399,-71.16547
PUBLIC USE 300 SOUTH,84111,40.762944,-111.889496
RED SOILS DSB4 AB,97045,45.33409,-122.59959
RED SOILS DSB5 AB,97045,45.334156,-122.5996
FPL EVOLUTION MIAMI SHORES 1,33138,25.865071,-80.183228
FPL EVOLUTION MIAMI SHORES 2,33138,25.865142,-80.183242
VT ELEC COOP VEC DERBY,5855,44.92669,-72.182071
SOUTH LOT SPOT 1,97141,45.44957,-123.84292
WEHO 1044 LJ #2 (W),90046,34.090283,-118.367272
WEHO 1044 LJ #1 (E),90046,34.090288,-118.367184
AEMC-  MCDONALDS,27909,36.29362,-76.29702
ONE88 SPACE 124,98004,47.61187,-122.201225
"BOA Almaden Valley CA3-163 (San Jose, CA)",95120,37.221839,-121.863254
Holiday Inn Cedar Bluff - West,37923,35.9205746,-84.0871229
TGAW 2916 NMA,33137,25.8043047,-80.1955704
The Plaza Coral Gables - North Garage,33134,25.7459614,-80.2577692
EVERGY @HY-VEE -039B,64014,39.010238,-94.272311
SCHENECTADY UPPER UNION LOT,12309,42.804076,-73.904336
ENTRYWAYSTATION EAST STATION,80465,39.653124,-105.18804
EMBASSY EMBASSY SUITES,30363,33.790142,-84.398421
HY VEE MAPLEWOOD,55109,45.016453,-93.020935
HY VEE SLP WEST,55432,45.116375,-93.23971
WEST BUILDING C LEASING RIGHT,80023,39.963524,-104.99421
UNION STATION CROWN STR #1,6510,41.305793,-72.928507
COOLEY STATION CCS-1,85295,33.307908,-111.708779
FRONT LOT RIGHT MERCEDES LOT 1,21801,38.391563,-75.57531
"Raju Countryside Market (Lost Hills, CA)",93249,35.615414,-119.658344
"Simon Potomac Mills (Woodbridge, VA)",22192,38.645235,-77.298264
"Target T1178 (Loveland, CO)",80538,40.408279,-105.003984
Chechessee Creek Club,29909,32.3523118,-80.8559846
ESSEX APEX 1,95035,37.414057,-121.903635
SANTACLARA 3,97404,44.101851,-123.129752
The Avenue Murfreesboro - The Children's Place,37129,35.857344,-86.443896
WILCOX PARKING PARKING 1,96766,21.985215,-159.364674
Hunter’s Friend Resort,65616,36.627232,-93.344786
DE TRANSIT CORP LEWES TRANSIT 2,19958,38.747845,-75.16918
AGOURA BUILDING BUILDING A,91301,34.137133,-118.725586
AGOURA BUILDING BUILDING C,91301,34.136616,-118.725865
DE TRANSIT CORP NEWARK RAIL 3,19711,39.669657,-75.753234
DE TRANSIT CORP NEWARK RAIL 4,19711,39.669532,-75.753194
DE TRANSIT CORP NEWARK RAIL 5,19711,39.669536,-75.753155
DE TRANSIT CORP NEWARK RAIL 2,19711,39.669665,-75.753186
SARATOGA CASINO STATION 1,12866,43.062261,-73.776128
SARATOGA CASINO STATION 5,12866,43.062104,-73.776278
SARATOGA CASINO STATION 2,12866,43.062267,-73.776065
SARATOGA CASINO STATION 3,12866,43.062282,-73.77601
SARATOGA CASINO STATION 4,12866,43.062278,-73.775976
G&AMP;M OIL G&AMP;M #115,92870,33.861777,-117.876191
ALBEMARLE MIDDLE LOT 3,22902,38.035409,-78.482316
DMD PARKING FAC NOB HILL SOUTH,87106,35.080212,-106.605885
DMD PARKING FAC NOB HILL NORTH,87106,35.080288,-106.60586
DMD PARKING FAC ANDERSON MUSEUM,87113,35.189136,-106.598441
17 OFFICE EV STATION 2,75093,33.020994,-96.833695
SOUTH LOT SPOT 3,97141,45.449593,-123.84295
ALBEMARLE MIDDLE LOT 1,22902,38.035386,-78.482356
ALBEMARLE MIDDLE LOT 2,22902,38.035426,-78.482279
Bel Air Drive,97016,46.100717,-123.211002
GetGo Cafe & Market - Tesla Supercharger,46224,39.800716,-86.270645
"Hines, OR - Tesla Supercharger",97738,43.57265,-119.074361
Tesla Service Center - Tesla Supercharger,77063,29.736015,-95.538386
Hickory Run Service Plaza - Tesla Supercharger,18229,40.9691244,-75.63149304
Target - Tesla Supercharger,60647,41.92780291,-87.68588061
Lunardi's Markets - Tesla Supercharger,94066,37.618958,-122.440661
Winn-Dixie - Tesla Supercharger,70005,30.001928,-90.12463
Riggs Plaza,20782,38.961434,-76.995533
Burtonsville Town Square,20866,39.112777,-76.935337
Sandy Springs,30328,33.925993,-84.378537
Safeway Market Street,98107,47.668302,-122.374961
Bob’s Red Mill Whole Grain Store,97222,45.43271,-122.611136
Montgomery Center Grange Hall,5471,44.877769,-72.60894
GEORGIA POWER PTREE CFA L2,30269,33.395974,-84.600651
CENTURY PARK AOS EV BAY 9-8,90067,34.058708,-118.414375
BASEMENT #1 STATION 1,23510,36.846255,-76.2898
BASEMENT #1 TALL BOY,23510,36.846263,-76.289913
THE SHIRLEY STATION 1,21113,39.09918,-76.70629
NORTHFIELD TOWN HALL EV 1,1360,42.693514,-72.456208
WASHINGTON WEST ROUTE 66 EV 2,6457,41.555268,-72.679489
HY VEE SLP EAST,55432,45.116093,-93.238945
BASEMENT #1 BASEP3,23703,36.88182,-76.353131
BASEMENT #1 BASEP5,23703,36.88182,-76.3531
BASEMENT #1 BASEP2,23703,36.881826,-76.353124
BASEMENT #1 BASEP4,23703,36.881817,-76.353119
BASEMENT #1 BASEP6,23703,36.88182,-76.35318
BASEMENT #1 BASEP1,23703,36.881832,-76.353199
BASEMENT #1 BASEP7,23703,36.882276,-76.354546
SPV 2490 POND VIEW,12033,42.583511,-73.671522
ADV AURORA PLP1250-CRG01,53158,42.526529,-87.959543
ADV AURORA PLP1250-CRG04,53158,42.526709,-87.959587
ADV AURORA PLP1250-CRG03,53158,42.526656,-87.959572
ADV AURORA PLP1250-CRG02,53158,42.526612,-87.959564
FARMERS BRANCH MANSKE LIBRARY,75234,32.932592,-96.873731
Muni Lot 3,43230,40.020173,-82.877855
Columbia Parking Lot - Hood River Oregon,97031,45.71,-121.51694
Liberty Utilities - Neosho Service Center,64850,36.836126,-94.388695
Liberty Utilities - Baxter Springs Service Center,66713,37.030817,-94.746007
Liberty Utilities - Bolivar Service Center,65613,37.61249,-93.440143
Liberty Utilities - Kodiak Service Center,64804,37.052223,-94.406231
The Savoy Apartments,20037,38.90394,-77.04772
Audi Iowa City,52246,41.646148,-91.550422
POTOMAC YARD NORTH STATION 2,22202,38.849754,-77.050369
UM PTS PENN GARAGE 1,21201,39.286477,-76.625974
SYMBOL SYMBOL 1,23230,37.571212,-77.468471
SOLEIL STATIONS R1,84065,40.480164,-111.979888
SOLEIL STATIONS R2,84065,40.480186,-111.979843
SOLEIL STATIONS R3,84065,40.480187,-111.979886
SOLEIL STATIONS R4,84065,40.480147,-111.979884
SOLEIL STATIONS U4,84065,40.479943,-111.980118
LEGEND GROUP PERIDOT394,2134,42.354838,-71.133533
LEGEND GROUP PERIDOT398,2134,42.354762,-71.133485
2500 POND VIEW STATION 3,12033,42.584536,-73.671005
2500 POND VIEW STATION 4,12033,42.584201,-73.671125
EAST GARAGE 1 E GARAGE #1,11360,40.778036,-73.780899
SCI CHARGERS SF G VALLET 1,89108,36.249205,-115.243345
SCI CHARGERS SF G VALLET 2,89108,36.249179,-115.243225
"Walmart 2196 (Port Angeles, WA)",98362,48.109925,-123.361343
Landsford Inn,29714,34.701622,-80.895946
PARKVIEW WABASH EV STATION 02,46992,40.819015,-85.826421
CIVIC CENTER CIVIC CENTER 2,94501,37.765052,-122.24362
AMERICANAIRLINE GARAGE 5 L2 #2,76155,32.830657,-97.062686
MAIN GARAGE EV 1,90028,34.097427,-118.315872
EEDEV MILLIGAN UNIV,37601,36.29891,-82.293709
EEDEV ELIZ DOWNTOWN,37643,36.34751,-82.218583
TAYLOR HOUSE LOT,13026,42.754487,-76.702051
ZORBAZ ZORBAZ 1,56470,46.97831,-94.949615
AAA OR ID AAA MEDFORD,97504,42.316193,-122.84588
HIWAY ROSEVILLE EV1,55113,45.015299,-93.177215
DELIVERY AREA STORE 1,20904,39.077338,-76.944679
BAXTEROMAHA NORTH POLE,68118,41.265255,-96.183852
CITY OF TOLEDO LIBRARY,97391,44.625424,-123.939249
LOU FUSZ KIA FUSZ KIA SOUTH,63132,38.675518,-90.4053
Pepco - Capitol Heights Parking,20743,38.884589,-76.91258
Magnolia Fountain - 1,32708,28.699762,-81.260515
Magnolia Fountain - 2,32708,28.699808,-81.260482
BGE-Maryland Zoo,21217,39.322591,-76.649895
The Aventine - Tesla Supercharger,92122,32.87091,-117.2243
Hy-Vee - Tesla Supercharger,52641,40.96139772,-91.52821202
"Kohl’s - Flower Mound, TX",75028,33.034453,-97.067006
The Society Hotel,98605,45.714228,-121.461813
Freedom Plaza,90002,33.946737,-118.229862
Camden Carolinian,27608,35.81717,-78.659529
Ten Mile Medical Office Building #1,83642,43.596687,-116.430617
CC STATION1 STATION 1,84057,40.29752,-111.694398
DE TRANSIT CORP RPD 2,19801,39.73692,-75.55211
TREBLE CREEK ROGERSRANCH,78258,29.602948,-98.537543
CHESTNUTVIL CHESTNUT 2,7450,40.983678,-74.118247
CHESTNUTVIL CHESTNUT 1,7450,40.983694,-74.118247
HR ORLANDO STATION 4,32819,28.428894,-81.468971
HR ORLANDO STATION 3,32819,28.428906,-81.469099
HR ORLANDO STATION 1,32819,28.42889,-81.469129
HR ORLANDO STATION 2,32819,28.428874,-81.468972
MCKENNA STATION 1,90504,33.858752,-118.352084
BWP EV CHARGE CSB-LIBRARY #1,91502,34.183408,-118.306793
BWP EV CHARGE CSB-LIBRARY #2,91502,34.183354,-118.306724
BWP EV CHARGE CSB-LIBRARY #3,91502,34.183308,-118.306656
BWP EV CHARGE CSB-LIBRARY #4,91502,34.183258,-118.306588
PARKSIDE AURORA LEVEL2 STA1,80012,39.712604,-104.818287
PARKSIDE AURORA GROUND STA1,80012,39.712635,-104.81834
DELIVERY AREA STORE 2,20904,39.076777,-76.944419
BP CENTEREACH,11720,40.887839,-73.097965
CPTSTATION13 STATION 2,92103,32.756295,-117.161631
500 E Street SW,20024,38.8829566,-77.0190848
THE COVE EV 171 OYSTER 2,94080,37.663384,-122.393794
WSPT HORSHAM 100 WITMER,19044,40.1662,-75.134514
Lipoa Center,96753,20.74893,-156.45408
Soleste Grand Central - The Estate Co,33128,25.781655,-80.198867
Digital Ignition,30005,34.115438,-84.215235
Kia of West Chester,19382,39.960272,-75.587405
MEIJER STORES 308 AVON 2,44011,41.461663,-81.989982
STATEOFUTDAS UDOTREGION3_2,84057,40.309496,-111.729945
ACC  AE HLC GAR 3F1,78752,30.325386,-97.711935
ACC  AE HLC GAR 4F1,78752,30.325395,-97.711935
ACC  AE HLC GAR 2F1,78752,30.325386,-97.711913
MEADE HALL CHAPEL GARDEN,22302,38.819972,-77.091893
ACC  AE HLC GAR 2F2,78752,30.325237,-97.712138
WEST GOSHEN COMMUNITY PARK,19380,39.980074,-75.584374
ONE88 SPACE 123,98004,47.611841,-122.201294
UNION STATION ARG 8-9,6511,41.305274,-72.934197
UNION STATION ARG 6-7,6511,41.30529,-72.934219
CPTSTATION13 STATION 1,92103,32.756366,-117.161853
Willowbrook Commons,37211,36.109803,-86.727162
Richland Center Auditorium,53581,43.33622,-90.385751
Hyatt Place,47713,37.968045,-87.571075
Blink Charging - Tempe,85281,33.413918,-111.974839
Bell Bank station location,85382,33.6375578,-112.2357471
STATION 1 STATION 1,5346,42.976624,-72.513606
BEVERLY HILLS 438NBEVERLY1,90210,34.070836,-118.402148
BEVERLY HILLS 438 N.BEVERLY 2,90210,34.070853,-118.402266
HOBSON'S LANDIN SPOT 254,4101,43.651705,-70.257598
HOBSON'S LANDIN SPOT 255,4101,43.65178,-70.257679
HOBSON'S LANDIN SPOT 256,4101,43.651856,-70.257582
HOBSON'S LANDIN SPOT 257,4101,43.651817,-70.257652
HOBSON'S LANDIN SPOT 258,4101,43.651883,-70.257588
HOBSON'S LANDIN SPOT 259,4101,43.651953,-70.25762
HOBSON'S LANDIN SPOT 260,4101,43.651965,-70.257625
HOBSON'S LANDIN SPOT 261,4101,43.652023,-70.257614
HOBSON'S LANDIN SPOT 262,4101,43.65205,-70.257577
HOBSON'S LANDIN SPOT 263,4101,43.652097,-70.25763
HOBSON'S LANDIN SPOT 264,4101,43.651024,-70.257378
HOBSON'S LANDIN SPOT 265,4101,43.652124,-70.257577
ACC AE HLC GAR 3F2,78752,30.325284,-97.712106
930RICHLANDST STATION 1,29201,34.008698,-81.041342
CCLCHARGER ONE,48813,42.561455,-84.837685
CONVENT CENTER CONVENTION #2,19971,38.716843,-75.08242
CONVENT CENTER CONVENTION #1,19971,38.716904,-75.082466
EWING KAUFF KAUFFMAN 1,64110,39.04016,-94.577515
NORRIS PPD STATION 1,68310,40.280031,-96.745562
"PIKEVILLE, KY PIKEVILLE 1",41501,37.479267,-82.518763
KAPOLEI COMMONS STATION 1,96707,21.329927,-158.090349
Columbus Lawyer - Gay Street,43215,39.96421,-82.998407
Waterfront at N 1st St,97031,45.7125,-121.51166
"Crown Briargate Condominium Association, Inc.",80924,38.961559,-104.731849
Hilton Crystal City at Washington Reagan National Airport,22202,38.852599,-77.052326
ACC  AE HLC GAR 1F1,78752,30.325367,-97.711924
MAPLE GARAGE MAPLE GARAGE,75235,32.815584,-96.831592
ACC  AE HLC GAR 1F4,78752,30.32533,-97.711623
ACC AE HLC GAR 1F5,78752,30.325219,-97.711613
"TCAMEVCS 250- 1,2",1752,42.323953,-71.584107
"TCAMEVCS 250- 5,6",1752,42.324053,-71.584096
"TCAMEVCS 250- 9,10",1752,42.324148,-71.584089
"TCAMEVCS 250- 3,4",1752,42.324003,-71.584104
"TCAMEVCS 250- 7,8",1752,42.324103,-71.584092
"TCAMEVCS 110- 15,16",1752,42.324035,-71.584732
"TCAMEVCS 110- 17,18",1752,42.323984,-71.584736
"TCAMEVCS 110- 13,14",1752,42.324083,-71.584725
"TCAMEVCS 110- 11,12",1752,42.324128,-71.584718
"TCAMEVCS 110- 19,20",1752,42.323938,-71.584744
"TCAMEVCS 350 - 27,28",1752,42.325904,-71.58432
"TCAMEVCS 350 - 23,24",1752,42.325858,-71.584583
"TCAMEVCS 350 - 21,22",1752,42.325832,-71.584739
"TCAMEVCS 350 - 29,30",1752,42.325919,-71.584202
"TCAMEVCS 350 - 25,26",1752,42.325896,-71.58442
ACC  AE HLC GAR 1F6,78752,30.325108,-97.711623
ACC  AE HLC GAR 1F7,78752,30.325066,-97.711602
ACC  AE HLC GAR 1F3,78752,30.325339,-97.711795
ACC  AE HLC GAR 1F2,78752,30.325284,-97.712128
LEIKIN MOTOR CO GUEST PARKING,44094,41.644581,-81.393008
WALNUT CREEK BROADWAY 13,94596,37.899056,-122.058954
WALNUT CREEK BROADWAY 11-12,94596,37.899286,-122.058931
WALNUT CREEK BROADWAY 9-10,94596,37.899279,-122.05885
WALNUT CREEK BROADWAY 3-4,94596,37.899364,-122.058731
BUCKNELL STATION 03,17837,40.952217,-76.882977
POTOMAC EDISON GRANTSVILLE,21536,39.697285,-79.158027
JCCC JCCC WHCA,66210,38.922794,-94.72697
RIVIERA EV MANCIS 2,36526,30.603492,-87.903327
RIVIERA EV MANCIS 1,36526,30.603531,-87.903325
RIVIERA EV CITY HALL,36526,30.602937,-87.903205
Winter Springs Winds Park - 1,32708,28.705859,-81.267254
Winter Springs Winds Park - 2,32708,28.705847,-81.267219
Casey's General Store - Tesla Supercharger,64020,38.9898343,-93.56678814
Charlton Service Plaza Westbound - Tesla Supercharger,1507,42.156766,-71.96292
Charlton Service Plaza Eastbound - Tesla Supercharger,1507,42.139213,-72.025739
Gateway Terrace - Tesla Supercharger,27707,35.953056,-78.991028
Lake Norman State Park,28166,35.672746,-80.932449
400 Jefferson,14623,43.089637,-77.64194
600 East,14607,43.153966,-77.588212
Buckman Plaza,14626,43.211375,-77.698376
Crossgates Mall,12203,42.691791,-73.8522
Howard Commons,14606,43.165498,-77.690878
Marriott Lake George,12845,43.427358,-73.712852
Oak Mountain,12164,43.513146,-74.360689
Poughkeepsie ShopRite,12601,41.730515,-73.931932
Rexford Crossing,12065,42.836483,-73.823311
Rosegate Apartments,12065,42.868419,0
Sake,12110,42.754786,-73.77133
Towne Plaza,14514,43.120322,-77.807639
Ohiopyle State Park,15470,39.86813,-79.4943
Shawnee State Park - Lot 2 Boat Rental,15559,40.03673517,-78.63294508
Tioga State Forrect - Pine Creek Rail Trail,16901,41.724552,-77.286717
Pymatuning State Park,16134,41.49937,-80.46784
Jennings Environmental Education Center - Main Lot,16057,41.00925,-80.00359
Keystone State Park - Boat Launch Comfort Station,15627,40.37608,-79.389
McConnell's Mill State Park,16051,40.95161949,-80.16847019
Presque Isle State Park - Tom Ridge Environmental Center,16505,42.109518,-80.153508
Presque Isle State Park - Beach 8,16505,42.15375115,-80.13053394
Presque Isle State Park - Marina,16505,42.15330573,-80.11963344
6000 SMR 6160-7,94588,37.697495,-121.924306
KIRKLAND LIBRARY DUAL 2,98033,47.676045,-122.203117
KIRKLAND MARINA DUAL 2,98033,47.675556,-122.207383
KIRKLAND LIBRARY SOUTH 1,98033,47.675896,-122.203012
KIRKLAND MARINA PARK 1,98033,47.675365,-122.2075
KIRKLAND CITY HALL 1,98033,47.678476,-122.206806
ALBEMARLE FAST MIDDLE 2,22902,38.035404,-78.48206
ALBEMARLE FAST MIDDLE 3,22902,38.035408,-78.48204
LEXINGTON NC WINDSTREAM,27292,35.826254,-80.252675
HERON CHARGING STATION 3,33602,27.943153,-82.44928
HERON CHARGING STATION 8,33602,27.943258,-82.44921
HERON CHARGING STATION 2,33602,27.943247,-82.44921
HERON CHARGING STATION 6,33602,27.943188,-82.44935
HERON CHARGING STATION 1,33602,27.943193,-82.44918
HERON CHARGING STATION 5,33602,27.94355,-82.448906
HERON CHARGING STATION 9,33602,27.943415,-82.44873
HERON CHARGING STATION 7,33602,27.943392,-82.44876
HERON CHARGING STATION 4,33602,27.943338,-82.44954
